year,race,education_buckets,sex,age,assets,debt,networth
2016,White,No high school diploma,Male,>=75,155919.72,45340.09,139795.96
2016,White,No high school diploma,Male,All,124650.69,42357.3,71046.64
2016,White,Some college or Associate degree,All,35-44,190911.25,96785.09,70057.52
2016,White,Some college or Associate degree,All,45-54,260787.96,86574.8,159057.26
2016,White,Some college or Associate degree,All,55-64,348639.04,95189.73,259405.32
2016,White,Some college or Associate degree,All,65-74,257384.53,34353.39,208641
2016,White,Some college or Associate degree,All,<35,30843.6,31545.56,11444.04
2016,White,Some college or Associate degree,All,>=75,394372.66,18080.73,351404.33
2016,White,Some college or Associate degree,All,All,206609.58,59560.06,110005.3
2016,White,Some college or Associate degree,Female,35-44,42510.99,30949.96,26589.31
2016,White,Some college or Associate degree,Female,45-54,104442.81,18080.73,51689.62
2016,White,Some college or Associate degree,Female,55-64,220797.64,60836.34,125214.38
2016,White,Some college or Associate degree,Female,65-74,168108.26,9572.15,118854.22
2016,White,Some college or Associate degree,Female,<35,11699.3,25951.17,1701.72
2016,White,Some college or Associate degree,Female,>=75,229944.36,23717.67,217181.49
2016,White,Some college or Associate degree,Female,All,110611.53,25951.17,57874.29
2016,White,Some college or Associate degree,Male,35-44,224413.78,102528.38,90265.39
2016,White,Some college or Associate degree,Male,45-54,304979.4,113802.25,180488.24
2016,White,Some college or Associate degree,Male,55-64,462973.08,104336.46,312371.22
2016,White,Some college or Associate degree,Male,65-74,350978.9,43383.12,281208.55
2016,White,Some college or Associate degree,Male,<35,41693.1,47328.97,14879.38
2016,White,Some college or Associate degree,Male,>=75,424046.33,17017.16,407348.24
2016,White,Some college or Associate degree,Male,All,251430.65,84022.22,129319.77
2019,All,All,All,35-44,243470,128020,91105
2019,All,All,All,45-54,286300,108000,168800
2019,All,All,All,55-64,299100,61500,213150
2019,All,All,All,65-74,344700,40000,266070
2019,All,All,All,<35,40700,44980,14000
2019,All,All,All,>=75,310300,29000,254900
2019,All,All,All,All,227500,65000,121760
2019,All,All,Female,35-44,37000,38000,9930
2019,All,All,Female,45-54,104800,44000,50301
2019,All,All,Female,55-64,155890,27500,86800
2019,All,All,Female,65-74,174990,16000,126050
2019,All,All,Female,<35,12030,21700,2351
2019,All,All,Female,>=75,200390,10900,163500
2019,All,All,Female,All,79600,25000,46622
2019,All,All,Male,35-44,301900,156500,123530
2019,All,All,Male,45-54,353650,130000,212730
2019,All,All,Male,55-64,389700,77600,276400
2019,All,All,Male,65-74,447700,50000,356700
2019,All,All,Male,<35,72800,55000,23200
2019,All,All,Male,>=75,377800,49090,321800
2019,All,All,Male,All,290840,90100,163600
2019,All,Bachelor's degree or higher,All,35-44,442500,205000,216600
2019,All,Bachelor's degree or higher,All,45-54,697800,200500,487800
2019,All,Bachelor's degree or higher,All,55-64,829400,117200,712250
2019,All,Bachelor's degree or higher,All,65-74,746900,71410,669100
2019,All,Bachelor's degree or higher,All,<35,102960,96000,33000
2019,All,Bachelor's degree or higher,All,>=75,577030,70050,491500
2019,All,Bachelor's degree or higher,All,All,466960,139000,308800
2019,All,Bachelor's degree or higher,Female,35-44,204500,135000,53700
2019,All,Bachelor's degree or higher,Female,45-54,264600,105600,184200
2019,All,Bachelor's degree or higher,Female,55-64,315450,97000,233400
2019,All,Bachelor's degree or higher,Female,65-74,416000,43000,354080
2019,All,Bachelor's degree or higher,Female,<35,27110,44000,2800
2019,All,Bachelor's degree or higher,Female,>=75,262001,33000,257000
2019,All,Bachelor's degree or higher,Female,All,240500,64000,138400
2019,All,Bachelor's degree or higher,Male,35-44,507400,230900,261990
2019,All,Bachelor's degree or higher,Male,45-54,859500,222400,621200
2019,All,Bachelor's degree or higher,Male,55-64,1162940,136200,967950
2019,All,Bachelor's degree or higher,Male,65-74,960200,95300,878100
2019,All,Bachelor's degree or higher,Male,<35,205000,131800,60330
2019,All,Bachelor's degree or higher,Male,>=75,700000,90000,611050
2019,All,Bachelor's degree or higher,Male,All,582500,170000,396001
2019,All,High school diploma,All,35-44,98450,58000,46710
2019,All,High school diploma,All,45-54,169220,60000,107350
2019,All,High school diploma,All,55-64,208100,37500,133400
2019,All,High school diploma,All,65-74,120100,10700,87800
2019,All,High school diploma,All,<35,22900,23000,12010
2019,All,High school diploma,All,>=75,211600,26000,165530
2019,All,High school diploma,All,All,130350,33150,73890
2019,All,High school diploma,Female,35-44,11390,10000,2150
2019,All,High school diploma,Female,45-54,30700,22000,19300
2019,All,High school diploma,Female,55-64,150000,14800,67800
2019,All,High school diploma,Female,65-74,78300,5000,50270
2019,All,High school diploma,Female,<35,5800,14200,3070
2019,All,High school diploma,Female,>=75,171000,10200,150150
2019,All,High school diploma,Female,All,52100,13000,33910
2019,All,High school diploma,Male,35-44,160350,72000,70080
2019,All,High school diploma,Male,45-54,259800,77000,151550
2019,All,High school diploma,Male,55-64,251800,41030,149700
2019,All,High school diploma,Male,65-74,239000,21000,198700
2019,All,High school diploma,Male,<35,39450,33000,15700
2019,All,High school diploma,Male,>=75,227170,43000,209340
2019,All,High school diploma,Male,All,162100,47150,89700
2019,All,No high school diploma,All,35-44,19730,21000,8700
2019,All,No high school diploma,All,45-54,61770,25900,29350
2019,All,No high school diploma,All,55-64,25500,12000,16530
2019,All,No high school diploma,All,65-74,43000,16400,34150
2019,All,No high school diploma,All,<35,16101,17200,6701
2019,All,No high school diploma,All,>=75,161400,8000,133460
2019,All,No high school diploma,All,All,42420,16900,20780
2019,All,No high school diploma,Female,35-44,4410,5850,1820
2019,All,No high school diploma,Female,45-54,6220,17000,6210
2019,All,No high school diploma,Female,55-64,10100,5500,4000
2019,All,No high school diploma,Female,65-74,10040,11000,2480
2019,All,No high school diploma,Female,<35,6460,1900,4000
2019,All,No high school diploma,Female,>=75,26600,7000,26290
2019,All,No high school diploma,Female,All,8300,7000,5200
2019,All,No high school diploma,Male,35-44,28000,26200,10300
2019,All,No high school diploma,Male,45-54,72500,26700,46450
2019,All,No high school diploma,Male,55-64,45000,13600,40000
2019,All,No high school diploma,Male,65-74,89600,19200,64560
2019,All,No high school diploma,Male,<35,20400,28670,10900
2019,All,No high school diploma,Male,>=75,226600,10000,216600
2019,All,No high school diploma,Male,All,78000,24700,46350
2019,All,Some college or Associate degree,All,35-44,183150,71000,57820
2019,All,Some college or Associate degree,All,45-54,204100,80000,107385
2019,All,Some college or Associate degree,All,55-64,252950,55170,171590
2019,All,Some college or Associate degree,All,65-74,321330,46500,231260
2019,All,Some college or Associate degree,All,<35,27320,25000,10630
2019,All,Some college or Associate degree,All,>=75,321400,19500,300500
2019,All,Some college or Associate degree,All,All,172310,45000,89280
2019,All,Some college or Associate degree,Female,35-44,18000,26940,8330
2019,All,Some college or Associate degree,Female,45-54,66300,36990,37980
2019,All,Some college or Associate degree,Female,55-64,109650,25000,74750
2019,All,Some college or Associate degree,Female,65-74,176200,17600,114070
2019,All,Some college or Associate degree,Female,<35,8801,15960,900
2019,All,Some college or Associate degree,Female,>=75,239400,10900,211000
2019,All,Some college or Associate degree,Female,All,66390,19500,32380
2019,All,Some college or Associate degree,Male,35-44,287500,109140,95750
2019,All,Some college or Associate degree,Male,45-54,259900,98500,146810
2019,All,Some college or Associate degree,Male,55-64,346600,82080,253000
2019,All,Some college or Associate degree,Male,65-74,389200,64000,286150
2019,All,Some college or Associate degree,Male,<35,44000,30490,17900
2019,All,Some college or Associate degree,Male,>=75,399000,48000,315700
2019,All,Some college or Associate degree,Male,All,249750,70000,121000
2019,Black,All,All,35-44,98450,73200,28800
2019,Black,All,All,45-54,91450,40030,57850
2019,Black,All,All,55-64,54530,23500,39840
2019,Black,All,All,65-74,84400,17000,54650
2019,Black,All,All,<35,11041,21200,520
2019,Black,All,All,>=75,113000,9300,105345
2019,Black,All,All,All,53000,27500,24100
2019,Black,All,Female,35-44,17800,30300,4300
2019,Black,All,Female,45-54,57100,25350,29000
2019,Black,All,Female,55-64,45000,22100,11310
2019,Black,All,Female,65-74,75600,14800,43130
2019,Black,All,Female,<35,7305,15600,250
2019,Black,All,Female,>=75,77210,6400,74070
2019,Black,All,Female,All,26300,18400,7320
2019,Black,All,Male,35-44,209500,116100,60000
2019,Black,All,Male,45-54,161750,80000,66530
2019,Black,All,Male,55-64,79840,26300,49900
2019,Black,All,Male,65-74,91380,22600,75040
2019,Black,All,Male,<35,27200,40600,5000
2019,Black,All,Male,>=75,154510,10400,125600
2019,Black,All,Male,All,98290,48000,48270
2019,Black,Bachelor's degree or higher,All,35-44,253300,172900,90300
2019,Black,Bachelor's degree or higher,All,45-54,263600,143000,182410
2019,Black,Bachelor's degree or higher,All,55-64,302500,54290,245630
2019,Black,Bachelor's degree or higher,All,65-74,305000,46000,288250
2019,Black,Bachelor's degree or higher,All,<35,29650,57260,-17700
2019,Black,Bachelor's degree or higher,All,>=75,231050,20000,174760
2019,Black,Bachelor's degree or higher,All,All,217300,85400,72450
2019,Black,Bachelor's degree or higher,Female,35-44,147000,130001,28800
2019,Black,Bachelor's degree or higher,Female,45-54,248200,143000,56300
2019,Black,Bachelor's degree or higher,Female,55-64,276800,94000,87800
2019,Black,Bachelor's degree or higher,Female,65-74,305000,46000,288250
2019,Black,Bachelor's degree or higher,Female,<35,15800,51400,-28100
2019,Black,Bachelor's degree or higher,Female,>=75,82550,,82550
2019,Black,Bachelor's degree or higher,Female,All,146400,62400,31200
2019,Black,Bachelor's degree or higher,Male,35-44,434760,232500,141800
2019,Black,Bachelor's degree or higher,Male,45-54,301620,157400,183520
2019,Black,Bachelor's degree or higher,Male,55-64,303100,53000,267000
2019,Black,Bachelor's degree or higher,Male,65-74,301300,95300,293500
2019,Black,Bachelor's degree or higher,Male,<35,47400,65100,-11140
2019,Black,Bachelor's degree or higher,Male,>=75,234000,20000,234000
2019,Black,Bachelor's degree or higher,Male,All,250450,104000,141800
2019,Black,High school diploma,All,35-44,54900,58000,19600
2019,Black,High school diploma,All,45-54,57100,19300,35800
2019,Black,High school diploma,All,55-64,51890,16800,34310
2019,Black,High school diploma,All,65-74,59000,16000,41700
2019,Black,High school diploma,All,<35,6200,8300,2261
2019,Black,High school diploma,All,>=75,91050,4220,86030
2019,Black,High school diploma,All,All,29300,14200,15200
2019,Black,High school diploma,Female,35-44,7400,10000,1200
2019,Black,High school diploma,Female,45-54,26510,13000,19400
2019,Black,High school diploma,Female,55-64,47120,18800,11310
2019,Black,High school diploma,Female,65-74,41700,12000,24740
2019,Black,High school diploma,Female,<35,4000,7400,1910
2019,Black,High school diploma,Female,>=75,71100,10000,71100
2019,Black,High school diploma,Female,All,11860,12000,5270
2019,Black,High school diploma,Male,35-44,149105,64000,21600
2019,Black,High school diploma,Male,45-54,75700,22840,60870
2019,Black,High school diploma,Male,55-64,52500,16800,46400
2019,Black,High school diploma,Male,65-74,90632,31100,63910
2019,Black,High school diploma,Male,<35,9900,11000,6770
2019,Black,High school diploma,Male,>=75,126430,3000,124440
2019,Black,High school diploma,Male,All,59000,19430,40040
2019,Black,No high school diploma,All,35-44,3000,7560,800
2019,Black,No high school diploma,All,45-54,3900,23630,2900
2019,Black,No high school diploma,All,55-64,8320,600,7190
2019,Black,No high school diploma,All,65-74,34150,18000,10400
2019,Black,No high school diploma,All,<35,7310,5000,7010
2019,Black,No high school diploma,All,>=75,71760,7000,42900
2019,Black,No high school diploma,All,All,10400,5600,7010
2019,Black,No high school diploma,Female,35-44,3000,1500,700
2019,Black,No high school diploma,Female,45-54,320,,205
2019,Black,No high school diploma,Female,55-64,10100,,9500
2019,Black,No high school diploma,Female,65-74,15500,19000,7940
2019,Black,No high school diploma,Female,<35,6700,510,6601
2019,Black,No high school diploma,Female,>=75,60900,7000,39000
2019,Black,No high school diploma,Female,All,8300,4000,5500
2019,Black,No high school diploma,Male,35-44,1540,,800
2019,Black,No high school diploma,Male,45-54,5150,24620,3130
2019,Black,No high school diploma,Male,55-64,8210,530,1900
2019,Black,No high school diploma,Male,65-74,40400,6200,38400
2019,Black,No high school diploma,Male,<35,48000,12820,13400
2019,Black,No high school diploma,Male,>=75,114900,,114900
2019,Black,No high school diploma,Male,All,14380,5710,10400
2019,Black,Some college or Associate degree,All,35-44,54400,18800,30900
2019,Black,Some college or Associate degree,All,45-54,91450,40000,61440
2019,Black,Some college or Associate degree,All,55-64,53000,26050,10780
2019,Black,Some college or Associate degree,All,65-74,75600,9850,60800
2019,Black,Some college or Associate degree,All,<35,8701,19050,101
2019,Black,Some college or Associate degree,All,>=75,240000,2100,240000
2019,Black,Some college or Associate degree,All,All,47600,22600,16100
2019,Black,Some college or Associate degree,Female,35-44,18300,6710,17000
2019,Black,Some college or Associate degree,Female,45-54,57100,35000,32280
2019,Black,Some college or Associate degree,Female,55-64,40400,24300,3430
2019,Black,Some college or Associate degree,Female,65-74,75600,5500,60800
2019,Black,Some college or Associate degree,Female,<35,6800,15000,-500
2019,Black,Some college or Associate degree,Female,>=75,240160,640,240160
2019,Black,Some college or Associate degree,Female,All,20880,14100,6100
2019,Black,Some college or Associate degree,Male,35-44,181400,33530,44300
2019,Black,Some college or Associate degree,Male,45-54,178800,43090,105500
2019,Black,Some college or Associate degree,Male,55-64,457940,91100,146300
2019,Black,Some college or Associate degree,Male,65-74,56180,20600,54780
2019,Black,Some college or Associate degree,Male,<35,22400,40600,4900
2019,Black,Some college or Associate degree,Male,>=75,154510,48000,106510
2019,Black,Some college or Associate degree,Male,All,105500,43890,56200
2019,Hispanic,All,All,35-44,86130,80000,28600
2019,Hispanic,All,All,45-54,120200,49200,74100
2019,Hispanic,All,All,55-64,196150,29230,142200
2019,Hispanic,All,All,65-74,166560,60200,64700
2019,Hispanic,All,All,<35,25950,28500,11400
2019,Hispanic,All,All,>=75,49030,7700,49030
2019,Hispanic,All,All,All,71800,40000,36050
2019,Hispanic,All,Female,35-44,25100,29800,5400
2019,Hispanic,All,Female,45-54,90100,90000,36130
2019,Hispanic,All,Female,55-64,14201,16000,12500
2019,Hispanic,All,Female,65-74,37500,40000,34000
2019,Hispanic,All,Female,<35,9350,19000,6450
2019,Hispanic,All,Female,>=75,49030,1850,49030
2019,Hispanic,All,Female,All,22200,24900,9270
2019,Hispanic,All,Male,35-44,94000,84500,39800
2019,Hispanic,All,Male,45-54,141700,45200,77801
2019,Hispanic,All,Male,55-64,205800,37500,151400
2019,Hispanic,All,Male,65-74,170700,60200,111900
2019,Hispanic,All,Male,<35,35200,32050,13400
2019,Hispanic,All,Male,>=75,200500,53600,200500
2019,Hispanic,All,Male,All,91930,44000,49200
2019,Hispanic,Bachelor's degree or higher,All,35-44,235300,144500,75000
2019,Hispanic,Bachelor's degree or higher,All,45-54,701700,176800,455030
2019,Hispanic,Bachelor's degree or higher,All,55-64,652800,132570,485800
2019,Hispanic,Bachelor's degree or higher,All,65-74,172100,18000,160100
2019,Hispanic,Bachelor's degree or higher,All,<35,68000,36300,35000
2019,Hispanic,Bachelor's degree or higher,All,>=75,165100,,165100
2019,Hispanic,Bachelor's degree or higher,All,All,235300,108000,112700
2019,Hispanic,Bachelor's degree or higher,Female,35-44,129120,144500,8500
2019,Hispanic,Bachelor's degree or higher,Female,45-54,383200,41150,366200
2019,Hispanic,Bachelor's degree or higher,Female,55-64,,,
2019,Hispanic,Bachelor's degree or higher,Female,65-74,,,
2019,Hispanic,Bachelor's degree or higher,Female,<35,88600,24000,74300
2019,Hispanic,Bachelor's degree or higher,Female,>=75,164500,,164500
2019,Hispanic,Bachelor's degree or higher,Female,All,163500,25000,85300
2019,Hispanic,Bachelor's degree or higher,Male,35-44,311050,165400,99400
2019,Hispanic,Bachelor's degree or higher,Male,45-54,820900,379500,625430
2019,Hispanic,Bachelor's degree or higher,Male,55-64,540800,133580,447500
2019,Hispanic,Bachelor's degree or higher,Male,65-74,171400,17000,159400
2019,Hispanic,Bachelor's degree or higher,Male,<35,68000,112900,35000
2019,Hispanic,Bachelor's degree or higher,Male,>=75,,,
2019,Hispanic,Bachelor's degree or higher,Male,All,311150,143300,112900
2019,Hispanic,High school diploma,All,35-44,93900,22000,46330
2019,Hispanic,High school diploma,All,45-54,175700,35330,103800
2019,Hispanic,High school diploma,All,55-64,187700,37500,185040
2019,Hispanic,High school diploma,All,65-74,169700,110280,87700
2019,Hispanic,High school diploma,All,<35,23200,49000,11440
2019,Hispanic,High school diploma,All,>=75,8500,100200,1090
2019,Hispanic,High school diploma,All,All,92930,48400,54000
2019,Hispanic,High school diploma,Female,35-44,6950,,510
2019,Hispanic,High school diploma,Female,45-54,20151,132110,8151
2019,Hispanic,High school diploma,Female,55-64,135300,63000,73300
2019,Hispanic,High school diploma,Female,65-74,,,
2019,Hispanic,High school diploma,Female,<35,22200,134400,7000
2019,Hispanic,High school diploma,Female,All,20151,62000,7000
2019,Hispanic,High school diploma,Male,35-44,125001,80000,84430
2019,Hispanic,High school diploma,Male,45-54,208600,35330,138470
2019,Hispanic,High school diploma,Male,55-64,187700,30100,187540
2019,Hispanic,High school diploma,Male,65-74,403800,115300,288500
2019,Hispanic,High school diploma,Male,<35,26050,48460,12000
2019,Hispanic,High school diploma,Male,>=75,8500,100200,1090
2019,Hispanic,High school diploma,Male,All,108500,46350,68400
2019,Hispanic,No high school diploma,All,35-44,24600,26100,10000
2019,Hispanic,No high school diploma,All,45-54,60250,19000,21400
2019,Hispanic,No high school diploma,All,55-64,14201,12000,10700
2019,Hispanic,No high school diploma,All,65-74,17500,16000,10300
2019,Hispanic,No high school diploma,All,<35,11800,10000,6210
2019,Hispanic,No high school diploma,All,>=75,49030,1850,49030
2019,Hispanic,No high school diploma,All,All,18800,15700,11500
2019,Hispanic,No high school diploma,Female,35-44,4410,3000,1930
2019,Hispanic,No high school diploma,Female,45-54,19500,90000,19400
2019,Hispanic,No high school diploma,Female,55-64,5200,14270,190
2019,Hispanic,No high school diploma,Female,65-74,,,
2019,Hispanic,No high school diploma,Female,<35,6450,,4000
2019,Hispanic,No high school diploma,Female,>=75,12900,,12900
2019,Hispanic,No high school diploma,Female,All,6460,8180,4000
2019,Hispanic,No high school diploma,Male,35-44,37800,26200,17000
2019,Hispanic,No high school diploma,Male,45-54,60300,19000,25900
2019,Hispanic,No high school diploma,Male,55-64,119000,12000,113480
2019,Hispanic,No high school diploma,Male,65-74,17500,16000,10300
2019,Hispanic,No high school diploma,Male,<35,17600,12000,7700
2019,Hispanic,No high school diploma,Male,>=75,200500,,200500
2019,Hispanic,No high school diploma,Male,All,36950,17200,17700
2019,Hispanic,Some college or Associate degree,All,35-44,175900,84500,60650
2019,Hispanic,Some college or Associate degree,All,45-54,211800,137580,74230
2019,Hispanic,Some college or Associate degree,All,55-64,237200,71000,197240
2019,Hispanic,Some college or Associate degree,All,65-74,276900,60200,179400
2019,Hispanic,Some college or Associate degree,All,<35,34400,23800,14790
2019,Hispanic,Some college or Associate degree,All,>=75,,,
2019,Hispanic,Some college or Associate degree,All,All,117300,60200,43561
2019,Hispanic,Some college or Associate degree,Female,35-44,195000,45600,97160
2019,Hispanic,Some college or Associate degree,Female,45-54,196540,166200,37420
2019,Hispanic,Some college or Associate degree,Female,55-64,359880,50800,292800
2019,Hispanic,Some college or Associate degree,Female,<35,15000,6100,8100
2019,Hispanic,Some college or Associate degree,Female,>=75,,,
2019,Hispanic,Some college or Associate degree,Female,All,54000,50800,22240
2019,Hispanic,Some college or Associate degree,Male,35-44,175900,84500,60650
2019,Hispanic,Some college or Associate degree,Male,45-54,222600,137000,100440
2019,Hispanic,Some college or Associate degree,Male,55-64,237200,80400,188600
2019,Hispanic,Some college or Associate degree,Male,65-74,276900,60200,179400
2019,Hispanic,Some college or Associate degree,Male,<35,40000,25900,18250
2019,Hispanic,Some college or Associate degree,Male,All,130070,68000,51850
2019,Other,All,All,35-44,197400,110000,69400
2019,Other,All,All,45-54,448000,165000,212560
2019,Other,All,All,55-64,298100,53000,260000
2019,Other,All,All,65-74,309100,42000,191350
2019,Other,All,All,<35,39400,30490,13471
2019,Other,All,All,>=75,196900,58000,196900
2019,Other,All,All,All,168400,71000,74500
2019,Other,All,Female,35-44,28410,50000,10450
2019,Other,All,Female,45-54,240720,105000,122470
2019,Other,All,Female,55-64,84600,16530,77000
2019,Other,All,Female,65-74,322520,21130,314500
2019,Other,All,Female,<35,19370,28000,0
2019,Other,All,Female,>=75,123440,35300,100000
2019,Other,All,Female,All,50000,26400,16400
2019,Other,All,Male,35-44,257000,169300,106000
2019,Other,All,Male,45-54,510000,171000,247600
2019,Other,All,Male,55-64,364800,96200,287970
2019,Other,All,Male,65-74,265150,48000,191350
2019,Other,All,Male,<35,47550,31000,17590
2019,Other,All,Male,>=75,213200,140000,213200
2019,Other,All,Male,All,207200,100000,87500
2019,Other,Bachelor's degree or higher,All,35-44,676100,230000,436600
2019,Other,Bachelor's degree or higher,All,45-54,989000,256600,641900
2019,Other,Bachelor's degree or higher,All,55-64,1188920,232800,1047620
2019,Other,Bachelor's degree or higher,All,65-74,582700,30000,359300
2019,Other,Bachelor's degree or higher,All,<35,60860,48000,19560
2019,Other,Bachelor's degree or higher,All,>=75,495720,239400,256320
2019,Other,Bachelor's degree or higher,All,All,448750,184000,269000
2019,Other,Bachelor's degree or higher,Female,35-44,299000,81000,294600
2019,Other,Bachelor's degree or higher,Female,45-54,1031700,272300,519700
2019,Other,Bachelor's degree or higher,Female,55-64,670700,306000,361700
2019,Other,Bachelor's degree or higher,Female,65-74,377950,12200,337200
2019,Other,Bachelor's degree or higher,Female,<35,18850,35990,-100
2019,Other,Bachelor's degree or higher,Female,>=75,20080,58000,-7620
2019,Other,Bachelor's degree or higher,Female,All,322520,67000,299000
2019,Other,Bachelor's degree or higher,Male,35-44,784200,271000,497800
2019,Other,Bachelor's degree or higher,Male,45-54,968000,256600,641900
2019,Other,Bachelor's degree or higher,Male,55-64,1234100,180600,1064250
2019,Other,Bachelor's degree or higher,Male,65-74,798000,73800,798000
2019,Other,Bachelor's degree or higher,Male,<35,68000,60000,26900
2019,Other,Bachelor's degree or higher,Male,>=75,497750,241400,265410
2019,Other,Bachelor's degree or higher,Male,All,509900,211500,269000
2019,Other,High school diploma,All,35-44,18750,15000,11200
2019,Other,High school diploma,All,45-54,64000,96000,60180
2019,Other,High school diploma,All,55-64,149600,12600,26400
2019,Other,High school diploma,All,65-74,45600,22400,23820
2019,Other,High school diploma,All,<35,27190,25000,15300
2019,Other,High school diploma,All,>=75,434940,,434940
2019,Other,High school diploma,All,All,40750,25000,17320
2019,Other,High school diploma,Female,35-44,10450,15000,1200
2019,Other,High school diploma,Female,45-54,26300,150640,16000
2019,Other,High school diploma,Female,55-64,351340,,339640
2019,Other,High school diploma,Female,65-74,37350,66700,19800
2019,Other,High school diploma,Female,<35,1310,,1310
2019,Other,High school diploma,Female,>=75,,,
2019,Other,High school diploma,Female,All,26970,21000,10450
2019,Other,High school diploma,Male,35-44,55790,11000,14301
2019,Other,High school diploma,Male,45-54,70100,92400,66590
2019,Other,High school diploma,Male,55-64,28400,65500,14950
2019,Other,High school diploma,Male,65-74,85150,22400,53500
2019,Other,High school diploma,Male,<35,30300,25000,17870
2019,Other,High school diploma,Male,>=75,,,
2019,Other,High school diploma,Male,All,44201,30000,17880
2019,Other,No high school diploma,All,35-44,83500,10900,23550
2019,Other,No high school diploma,All,45-54,82850,10000,72850
2019,Other,No high school diploma,All,55-64,7100,13600,1800
2019,Other,No high school diploma,All,65-74,126500,47000,79500
2019,Other,No high school diploma,All,<35,4300,,0
2019,Other,No high school diploma,All,>=75,830,,830
2019,Other,No high school diploma,All,All,21000,11190,7400
2019,Other,No high school diploma,Female,35-44,,,
2019,Other,No high school diploma,Female,45-54,,,
2019,Other,No high school diploma,Female,55-64,1411,,5
2019,Other,No high school diploma,Female,65-74,,,
2019,Other,No high school diploma,Female,<35,,,-1130
2019,Other,No high school diploma,Female,>=75,,,
2019,Other,No high school diploma,Female,All,830,9000,600
2019,Other,No high school diploma,Male,35-44,53900,11700,18130
2019,Other,No high school diploma,Male,45-54,214000,10000,202500
2019,Other,No high school diploma,Male,55-64,7310,13600,6000
2019,Other,No high school diploma,Male,65-74,126500,47000,79500
2019,Other,No high school diploma,Male,<35,,,3600
2019,Other,No high school diploma,Male,>=75,,,
2019,Other,No high school diploma,Male,All,68560,13600,37900
2019,Other,Some college or Associate degree,All,35-44,117330,71000,18000
2019,Other,Some college or Associate degree,All,45-54,293500,90100,175500
2019,Other,Some college or Associate degree,All,55-64,259000,20300,134300
2019,Other,Some college or Associate degree,All,65-74,367600,88000,182800
2019,Other,Some college or Associate degree,All,<35,25450,16500,13400
2019,Other,Some college or Associate degree,All,>=75,160090,5000,42700
2019,Other,Some college or Associate degree,All,All,121480,37400,49080
2019,Other,Some college or Associate degree,Female,35-44,6650,50000,-5390
2019,Other,Some college or Associate degree,Female,45-54,240700,22900,171360
2019,Other,Some college or Associate degree,Female,55-64,80640,16540,60340
2019,Other,Some college or Associate degree,Female,65-74,5150,,5150
2019,Other,Some college or Associate degree,Female,<35,33400,20000,4871
2019,Other,Some college or Associate degree,Female,>=75,307300,,307300
2019,Other,Some college or Associate degree,Female,All,36720,20000,13400
2019,Other,Some college or Associate degree,Male,35-44,253900,132550,24950
2019,Other,Some college or Associate degree,Male,45-54,305040,104300,186900
2019,Other,Some college or Associate degree,Male,55-64,346800,49100,295030
2019,Other,Some college or Associate degree,Male,65-74,370700,88000,198300
2019,Other,Some college or Associate degree,Male,<35,25450,10060,17000
2019,Other,Some college or Associate degree,Male,>=75,37800,15000,17370
2019,Other,Some college or Associate degree,Male,All,158190,49100,58300
2019,White,All,All,35-44,323260,156000,149810
2019,White,All,All,45-54,345200,119000,223100
2019,White,All,All,55-64,383800,74600,283760
2019,White,All,All,65-74,438300,42000,360500
2019,White,All,All,<35,80400,60100,25600
2019,White,All,All,>=75,359630,34800,311000
2019,White,All,All,All,306360,79000,189100
2019,White,All,Female,35-44,52850,41000,15570
2019,White,All,Female,45-54,143400,49000,69470
2019,White,All,Female,55-64,214300,44900,135550
2019,White,All,Female,65-74,189250,16600,168100
2019,White,All,Female,<35,20700,30000,5850
2019,White,All,Female,>=75,229000,14000,210600
2019,White,All,Female,All,152270,29320,93240
2019,White,All,Male,35-44,360670,166100,181350
2019,White,All,Male,45-54,439805,137000,288500
2019,White,All,Male,55-64,499200,87000,377000
2019,White,All,Male,65-74,594900,54000,530500
2019,White,All,Male,<35,128410,76410,41800
2019,White,All,Male,>=75,430300,50000,364700
2019,White,All,Male,All,369010,100000,230800
2019,White,Bachelor's degree or higher,All,35-44,493000,210000,250770
2019,White,Bachelor's degree or higher,All,45-54,752800,201000,548341
2019,White,Bachelor's degree or higher,All,55-64,982610,117200,791800
2019,White,Bachelor's degree or higher,All,65-74,870200,77900,780900
2019,White,Bachelor's degree or higher,All,<35,198500,122000,60330
2019,White,Bachelor's degree or higher,All,>=75,721020,80000,645520
2019,White,Bachelor's degree or higher,All,All,555650,142000,397000
2019,White,Bachelor's degree or higher,Female,35-44,161200,135000,63080
2019,White,Bachelor's degree or higher,Female,45-54,299000,105600,149980
2019,White,Bachelor's degree or higher,Female,55-64,315350,100000,223500
2019,White,Bachelor's degree or higher,Female,65-74,434000,49800,393000
2019,White,Bachelor's degree or higher,Female,<35,31500,45000,12500
2019,White,Bachelor's degree or higher,Female,>=75,434200,22000,434200
2019,White,Bachelor's degree or higher,Female,All,264001,70000,170205
2019,White,Bachelor's degree or higher,Male,35-44,520500,223400,275001
2019,White,Bachelor's degree or higher,Male,45-54,925700,224500,661300
2019,White,Bachelor's degree or higher,Male,55-64,1309000,137100,1061500
2019,White,Bachelor's degree or higher,Male,65-74,1022000,100000,940800
2019,White,Bachelor's degree or higher,Male,<35,259800,167700,93400
2019,White,Bachelor's degree or higher,Male,>=75,820000,92000,685720
2019,White,Bachelor's degree or higher,Male,All,687500,171000,504850
